M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
214,62,10,fp16,T,T,88,-606629568,0.00928,0.01178,1.2696,4,334,6.3,0,1.0095
4675,164,10,bf16,N,N,273,-606629831,0.00933,0.00884,0.9473,4,778,339.0,0,1.0053
28,638,721,bf16,T,N,231,-606605540,0.01228,0.01188,0.9679,4,472,84.0,0,1.0169
1499,16,1722,bf16,T,N,476,-606630765,0.01504,0.02369,1.5752,4,370,353.3,0,1.0186
63,16,19,fp32,N,T,614,-606618306,0.00885,0.00804,0.9080,4,802,1.1,0,1.0136
7,5683,11137,fp16,N,N,99,-606603283,0.17447,0.20672,1.1849,4,48,727.3,0,1.0126
6375,1093,345,bf16,N,N,166,-606629868,0.08875,0.14415,1.6242,4,67,372.1,0,1.0058
2,54,7,bf16,T,N,17,-606630771,0.00736,0.00790,1.0732,4,1054,0.2,0,0.9926
353,648,23,fp32,N,N,556,-606604965,0.00749,0.00786,1.0491,4,906,134.5,0,1.0115
23678,91,46,bf16,T,N,231,-606605462,0.02178,0.02263,1.0389,4,359,496.1,0,1.0049
18,2,882,bf16,T,N,26,-606630723,0.01750,0.02344,1.3393,4,212,2.0,0,0.9985
24,117,16328,fp16,T,T,53,-606629613,0.26701,1.56172,5.8490,4,7,17.3,0,0.9990
12481,3925,723,bf16,T,T,39,-606619900,0.95276,0.94217,0.9889,4,11,230.6,0,1.0814
125,52,123,bf16,T,T,39,-606619899,0.00754,0.00773,1.0246,4,601,9.2,0,0.9437
24,5,27053,fp16,T,N,85,-606622882,0.02951,0.02955,1.0015,4,228,53.2,0,0.9999
144,1199,15032,fp32,T,T,82,-606620814,0.35269,0.35245,0.9993,4,29,230.9,0,1.0190
33,42,490,fp32,T,N,519,-606603811,0.00900,0.00814,0.9044,4,621,17.0,0,0.9993
5314,1659,3597,bf16,N,T,57,-606603161,0.71916,0.72519,1.0084,4,14,118.8,0,1.0541
2,4834,3471,bf16,T,T,4,-354,0.24986,0.38147,1.5267,4,26,134.5,0,0.9638
2,13691,370,fp32,N,T,612,-606601956,0.02541,0.03902,1.5358,4,221,801.9,0,1.0024
57,110,63,bf16,N,T,57,-606623200,0.00868,0.00789,0.9089,4,967,5.3,0,1.0034
2,18,66,fp16,N,N,98,-606624200,0.00911,0.01190,1.3052,4,424,0.3,0,1.0136
33,1023,36,fp32,T,N,519,-606624792,0.00793,0.00786,0.9912,4,972,36.2,0,1.0103
6076,6,16391,fp32,N,N,558,-606605146,0.40547,0.47555,1.1728,4,22,983.8,0,1.0146
6,10,95,fp32,N,N,556,-606605144,0.00910,0.00813,0.8940,4,889,0.7,0,0.9916
679,4,3,bf16,T,N,104,-606630687,0.00862,0.00820,0.9519,4,1014,1.7,0,1.0021
2,169,8,fp32,N,N,556,-606605039,0.00862,0.00818,0.9488,4,1003,0.8,0,1.0108
12056,91,2,fp32,N,N,556,-606608208,0.00969,0.00942,0.9715,4,739,462.7,0,1.0037
9,1,1129,bf16,T,T,40,-606619922,0.01090,0.01084,0.9952,4,476,2.1,0,1.0012
3,2520,150,fp16,N,N,352,-606624091,0.00891,0.00812,0.9106,4,929,88.3,0,1.0019
649,2905,21,fp16,T,T,53,-606629587,0.01665,0.01677,1.0074,4,444,462.0,0,1.0105
202,53,236,bf16,T,N,231,-606630790,0.00887,0.00812,0.9158,4,703,18.4,0,1.0050
5196,44,12,fp16,N,N,223,-606624207,0.00881,0.00801,0.9089,4,938,118.0,0,1.0035
26,34,568,fp16,T,N,245,-606602886,0.01016,0.07063,6.9553,4,118,7.1,0,1.0160
1,71,18633,fp32,N,T,613,-9,0.03148,0.30668,9.7411,4,33,170.5,0,1.0007
106,152,155,bf16,T,T,39,-606619899,0.00894,0.00788,0.8821,4,619,16.2,0,1.0132
2328,2,1673,fp32,N,T,612,-606618433,0.02194,0.02979,1.3577,4,306,711.4,0,0.9969
54,6414,25250,fp16,N,N,107,-606603392,0.48736,0.51429,1.0553,4,20,673.1,0,1.0940
4,1630,369,fp32,T,T,82,-606620789,0.01402,0.02248,1.6031,4,356,173.8,0,0.9246
3,2,134,fp16,N,T,62,-606627668,0.00894,0.00805,0.9013,4,753,0.2,0,0.9972
5650,137,388,bf16,T,N,231,-606630743,0.02200,0.04068,1.8495,4,220,344.9,0,1.0003
5352,37,1938,bf16,T,T,39,-606619899,0.03826,0.07040,1.8399,4,130,566.6,0,0.9861
6,7522,5417,fp16,T,N,74,-606622839,0.12028,0.96157,7.9943,4,11,679.6,0,1.0001
8,168,4646,fp16,T,T,88,-606629622,0.07750,0.87750,11.3223,4,11,21.2,0,0.9784
1076,4,256,fp32,N,T,616,-606618247,0.00833,0.00795,0.9551,4,845,134.9,0,0.9977
18,4884,9461,fp16,N,T,70,-606627662,0.13894,0.15508,1.1161,4,63,670.1,0,1.0020
51,252,180,fp16,T,N,382,-606622742,0.00894,0.00826,0.9244,4,877,18.0,0,0.9903
1232,2,1653,bf16,N,T,62,-606623135,0.01758,0.01755,0.9981,4,452,232.6,0,1.0001
10,740,1288,fp16,N,T,68,-606604765,0.01433,0.01434,1.0004,4,517,136.9,0,1.0037
15461,19978,2,bf16,N,T,57,-606603193,1.37247,1.78153,1.2980,4,6,900.3,0,1.0498
2,9,28,bf16,T,N,17,-606630723,0.00835,0.00764,0.9148,4,972,0.1,0,0.9523
2,5,6,fp16,N,T,62,-606604842,0.00855,0.00805,0.9420,4,998,0.0,0,1.0000
678,412,277,fp16,N,N,223,-606624089,0.01071,0.01036,0.9673,4,638,160.6,0,0.9935
11166,11,60,fp16,T,N,245,-606622900,0.00870,0.01339,1.5383,4,541,210.6,0,0.9910
536,155,545,bf16,T,T,39,-606619899,0.01251,0.01190,0.9511,4,510,86.7,0,0.9931
55,6324,16322,fp16,T,T,88,-606629613,0.33218,2.26933,6.8317,4,5,631.1,0,1.0126
112,2000,3,fp16,T,T,53,-606629622,0.00922,0.00811,0.8793,4,873,98.5,0,0.9960
517,12109,2,fp16,T,N,245,-606603047,0.02985,0.09267,3.1043,4,107,840.6,0,0.9983
2,3,231,bf16,T,N,17,-606630723,0.00878,0.00844,0.9606,4,539,0.3,0,0.9856
1444,15,65,bf16,T,N,231,-606630722,0.00914,0.00821,0.8981,4,885,30.2,0,1.0006
4,2598,15341,fp16,T,N,74,-606622839,0.10208,0.15477,1.5161,4,62,782.5,0,1.0121
6,3479,1,fp32,N,N,556,-606604969,0.00840,0.00799,0.9519,4,1019,11.6,0,1.0023
211,805,11828,fp32,N,N,556,-606627955,0.17643,0.34595,1.9608,4,29,276.3,0,1.0052
52,72,3,fp32,T,N,539,-606624793,0.00861,0.00804,0.9333,4,998,1.9,0,1.0004
13,2,3272,fp32,T,N,212,-606603788,0.03677,0.04334,1.1787,4,148,5.3,0,1.0024
2944,38,47,bf16,T,T,39,-606619917,0.00825,0.00808,0.9785,4,889,88.2,0,1.0026
11,16,3767,fp32,N,T,614,-606602200,0.02548,0.05117,2.0082,4,140,16.0,0,1.0018
880,94,64,bf16,N,T,57,-606623165,0.00724,0.00781,1.0781,4,962,62.9,0,1.0024
4,5204,15155,bf16,N,T,64,-606603151,0.17176,0.22621,1.3170,4,44,919.5,0,0.9943
7,8,1,fp32,T,N,525,-606603848,0.00736,0.00758,1.0309,4,1091,0.0,0,0.9964
3,7553,23,bf16,N,N,166,-606605262,0.00744,0.00760,1.0222,4,920,58.9,0,1.0063
13854,10217,53,fp32,N,T,612,-606602009,0.88423,0.92313,1.0440,4,11,646.1,0,1.0563
25072,497,1666,fp16,T,T,53,-606629620,0.46279,0.46259,0.9996,4,21,291.8,0,0.9916
31,9822,14069,fp32,T,N,519,-606624908,0.51469,1.25522,2.4388,4,9,1079.7,0,1.0553
181,34,9814,fp16,T,N,258,-606622882,0.02393,0.02368,0.9897,4,309,177.4,0,0.9350
304,1,171,bf16,N,T,58,-9,0.00516,0.00814,1.5799,4,654,20.5,0,0.9950
20839,1437,227,bf16,N,T,57,-606623199,0.30616,0.36560,1.1942,4,28,424.3,0,1.0034
2,6,106,fp16,T,T,60,-606629542,0.00849,0.01866,2.1963,4,332,0.2,0,0.9984
612,61,109,fp32,N,N,556,-606605045,0.00845,0.00808,0.9560,4,574,52.4,0,1.0017
25,15,9,fp32,N,N,556,-606605144,0.00820,0.00805,0.9814,4,1014,0.4,0,0.9997
14,944,64,fp32,N,N,556,-606605038,0.00815,0.00805,0.9886,4,1014,36.6,0,1.0124
10,21,6898,fp32,N,N,556,-606628038,0.02540,0.14199,5.5906,4,64,33.7,0,1.0097
2,5166,3585,fp16,T,T,36,-374,0.23442,0.45362,1.9351,4,22,158.2,0,1.0043
25,313,73,bf16,N,T,57,-606623166,0.00759,0.00791,1.0427,4,947,10.6,0,1.0048
113,30,2791,fp16,T,N,255,-606622839,0.01377,0.31219,22.6671,4,26,58.9,0,1.0011
5356,593,2057,fp32,N,N,556,-606628025,0.44814,0.78897,1.7605,4,13,137.6,0,1.0324
2,40,23,bf16,T,T,4,-356,0.00783,0.00790,1.0088,4,845,0.3,0,0.9863
4950,2,26100,fp32,T,T,82,-606620797,0.59437,0.59030,0.9932,4,18,869.9,0,1.0503
3,6357,57,bf16,T,T,4,-354,0.00781,0.00860,1.1007,4,617,102.6,0,0.9589
14849,8744,773,bf16,T,T,39,-606619916,2.33902,2.36232,1.0100,4,5,237.6,0,1.0080
37,8,4,fp16,N,T,227,-606604838,0.00742,0.00772,1.0407,4,1031,0.2,0,0.9941
3,70,17,bf16,N,N,166,-606605223,0.00744,0.00772,1.0368,4,798,0.4,0,1.0025
3,8,1,bf16,T,T,4,-354,0.00776,0.00793,1.0217,4,1003,0.0,0,1.0002
2813,1251,3,bf16,T,N,231,-144,0.01778,0.02202,1.2384,4,375,793.1,0,1.0042
22,17,87,fp16,T,T,53,-606629613,0.00762,0.01649,2.1644,4,320,1.1,0,0.9931
2533,802,8,fp32,N,N,556,-606604943,0.01095,0.01440,1.3145,4,532,751.6,0,1.0005
35,111,31,bf16,T,T,39,-606619899,0.00749,0.00764,1.0198,4,757,3.3,0,1.0039
22643,9287,224,fp32,T,T,82,-606620816,2.95028,3.01317,1.0213,4,5,294.8,0,1.1083
3,9869,1,fp16,T,N,49,-606622730,0.00894,0.00829,0.9267,4,915,15.5,0,0.9293
54,2,66,fp16,N,T,62,-606604831,0.00851,0.00816,0.9583,4,952,0.9,0,1.0004
5,17,27,fp16,T,T,36,-374,0.00944,0.00845,0.8951,4,692,0.2,0,1.0105
9168,3,5254,fp32,N,N,331,-606628038,0.18224,0.28157,1.5450,4,35,1058.2,0,1.0223
104,1330,3974,fp16,T,N,258,-606622763,0.05239,0.05237,0.9996,4,169,228.1,0,1.0161
29,12,13086,fp32,N,N,556,-606628038,0.08974,0.38009,4.2356,4,25,23.9,0,0.9974
4047,20,498,fp16,T,T,88,-606629613,0.01405,0.06419,4.5683,4,146,311.3,0,1.0036
1661,22614,22,fp16,N,N,92,-606624071,0.23431,0.28915,1.2341,4,32,645.8,0,1.0008
104,9332,239,bf16,N,N,273,-606629837,0.01706,0.02832,1.6606,4,300,492.1,0,1.0079
1264,25,5,bf16,T,N,231,-606630710,0.00846,0.00783,0.9258,4,957,16.5,0,0.9848
2,5121,30,fp32,T,N,253,-606624732,0.00889,0.00822,0.9243,4,967,73.8,0,0.9972
1161,2290,2,bf16,N,N,166,-714,0.01486,0.03269,2.2005,4,259,716.7,0,1.0001
3724,29,167,bf16,N,T,57,-606623167,0.00849,0.01700,2.0025,4,463,198.6,0,0.9993
5873,2188,32,bf16,N,T,57,-606603193,0.04883,0.15725,3.2204,4,62,1063.2,0,1.0188
28,1062,17192,fp16,T,N,259,-606602963,0.12475,0.14660,1.1751,4,66,301.4,0,0.9726
784,2,21562,bf16,T,N,30,-606630723,0.69426,1.05187,1.5151,4,10,48.8,0,0.9936
1,17211,10547,fp32,N,N,557,-606627902,0.61422,0.70543,1.1485,4,15,1182.3,0,1.0175
102,2,76,bf16,N,N,12,-606605179,0.00725,0.00754,1.0404,4,826,2.3,0,0.9884
6948,1,343,fp16,T,T,54,-606629617,0.01207,0.01173,0.9711,4,670,397.1,0,0.9984
47,510,37,fp32,T,N,519,-606603838,0.00749,0.00801,1.0687,4,933,23.8,0,1.0048
25,2,19,bf16,N,N,12,-606605228,0.00766,0.00782,1.0211,4,849,0.2,0,1.0058
17,38,9,fp16,T,T,53,-606629585,0.00775,0.00796,1.0271,4,651,0.5,0,0.9947
35,16479,1095,fp16,T,T,53,-606629622,0.06001,0.23056,3.8419,4,43,641.1,0,1.0048
128,1545,23,bf16,T,T,39,-357,0.00773,0.00779,1.0081,4,766,112.3,0,0.9963
45,1,85,fp32,T,N,130,-9,0.00450,0.00781,1.7377,4,869,3.5,0,1.0041
13957,50,24316,bf16,T,N,244,-606605556,0.92396,0.89852,0.9725,4,12,740.3,0,1.0452
17,26242,1064,fp16,N,N,99,-606603411,0.06192,0.08971,1.4489,4,107,931.3,0,1.0153
1,3,2,fp32,T,T,13,-606620755,0.00506,0.00476,0.9422,4,1151,0.0,0,0.9942
6303,8281,13485,fp32,T,T,82,-606620831,40.02761,43.28408,1.0814,4,5,24.9,0,1.0644
10,75,4,fp16,T,N,245,-606622900,0.00799,0.00805,1.0082,4,972,0.5,0,0.9731
447,2,5291,fp32,N,N,329,-606605146,0.03274,0.11426,3.4894,4,81,290.3,0,1.0137
211,6,12121,fp16,N,T,70,-606627643,0.02290,0.19293,8.4264,4,53,230.0,0,1.0113
23,30,399,fp16,N,N,92,-606624200,0.00830,0.05229,6.2978,4,155,5.4,0,1.0055
4484,8700,2431,bf16,N,N,273,-606629809,1.82958,1.94809,1.0648,4,6,120.3,0,1.0891
19633,8884,243,bf16,T,T,39,-606619905,1.75216,1.78264,1.0174,4,6,406.1,0,0.9745
1177,21870,172,fp16,T,N,245,-606622955,0.20490,0.34713,1.6941,4,27,541.2,0,1.0045
373,20755,3449,fp32,T,N,519,-606604052,1.65594,1.66077,1.0029,4,6,194.7,0,0.9982
5,114,87,fp32,N,N,556,-606605146,0.00812,0.00783,0.9646,4,952,5.4,0,0.9748
67,6,144,fp16,N,T,62,-606627734,0.00811,0.00796,0.9816,4,716,2.8,0,1.0091
28,112,1,fp32,N,N,562,-606628037,0.00883,0.00811,0.9184,4,805,1.5,0,1.0005
222,63,2026,fp16,N,T,68,-606627654,0.01737,0.01740,1.0021,4,399,69.7,0,1.0041
1337,147,17,fp16,N,N,90,-606624243,0.00850,0.00774,0.9106,4,739,98.5,0,1.0111
5,1094,15427,fp16,N,T,70,-606604754,0.08152,0.08132,0.9975,4,112,416.2,0,0.9999
28,18,1278,fp32,N,N,556,-606605146,0.00882,0.01335,1.5131,4,382,26.9,0,0.9978
7,344,31,bf16,T,N,159,-606630671,0.00829,0.00785,0.9469,4,972,3.8,0,1.0117
17,17,237,fp32,N,T,612,-606601893,0.00846,0.00808,0.9550,4,845,3.9,0,0.9953
14,12,4343,fp32,N,N,556,-606605146,0.01523,0.05164,3.3904,4,121,29.7,0,0.9980
5432,7,16665,fp16,T,N,85,-606622752,0.27414,0.43440,1.5846,4,24,661.8,0,1.0004
4643,1,23,fp16,T,N,30,-606622737,0.00507,0.00481,0.9491,4,1234,45.8,0,0.9863
43,89,10,fp16,T,N,245,-606622845,0.00871,0.00845,0.9698,4,623,2.1,0,1.0031
1,223,62,bf16,N,N,167,-9,0.00502,0.00797,1.5879,4,739,5.7,0,1.0003
733,183,3988,bf16,T,T,39,-606619899,0.07615,0.11608,1.5245,4,91,103.0,0,1.0047
6917,13,56,bf16,T,T,39,-606619917,0.00845,0.01237,1.4642,4,559,134.4,0,1.0018
6,2428,4,fp32,N,T,614,-606601956,0.00854,0.00804,0.9409,4,1003,11.4,0,1.0427
1,130,17,fp32,T,T,13,-606620756,0.00511,0.00494,0.9674,4,1330,1.8,0,1.0091
21914,1,19,bf16,N,T,58,-606603220,0.00875,0.02185,2.4974,4,336,105.2,0,0.9955
9596,9,5,fp32,T,T,82,-606620796,0.00875,0.00807,0.9227,4,947,61.5,0,0.9979
7,1,118,bf16,N,N,2,-9,0.00520,0.01947,3.7404,4,293,0.4,0,0.9923
25,12667,1619,bf16,N,N,174,-606605260,0.05163,0.05213,1.0096,4,178,820.5,0,1.0263
2,12491,17151,bf16,T,T,4,-354,2.11120,2.21089,1.0472,4,5,203.0,0,0.9861
312,944,40,bf16,T,N,441,-606630671,0.00892,0.00804,0.9014,4,869,143.3,0,1.0007
37,48,26810,fp32,T,T,82,-606620798,0.59100,0.59014,0.9985,4,17,15.4,0,0.9984
6,743,2384,fp16,N,N,103,-606603283,0.01394,0.02765,1.9832,4,337,257.4,0,1.0048
1,816,4777,bf16,N,N,426,-606605275,0.01724,0.04896,2.8399,4,166,453.0,0,1.0039
25,531,246,fp16,T,N,245,-606622898,0.00886,0.03710,4.1866,4,215,36.9,0,0.9982
8,6695,1,bf16,T,N,231,-606605566,0.00876,0.00809,0.9239,4,947,26.0,0,1.0037
12215,21135,4,fp16,T,T,53,-606629603,1.10975,4.30932,3.8832,4,5,930.8,0,1.0410
273,114,30,bf16,T,T,39,-357,0.00802,0.00758,0.9452,4,841,18.4,0,0.9579
123,426,695,bf16,T,T,39,-606619899,0.01462,0.01434,0.9812,4,429,66.5,0,1.0005
1598,8,1224,bf16,T,N,464,-606630679,0.01709,0.01780,1.0414,4,450,233.1,0,0.9980
9111,3908,188,fp32,T,T,82,-606620801,0.47611,0.48917,1.0274,4,23,319.7,0,1.1817
11239,22,3102,fp32,T,T,82,-606620762,0.15221,0.17063,1.1210,4,52,924.5,0,0.9728
1,32413,766,fp32,N,N,557,-606627903,0.08200,0.11209,1.3669,4,79,1212.7,0,0.9810
2,277,1,bf16,T,N,17,-606630723,0.00809,0.00790,0.9766,4,920,0.3,0,0.9193
7282,73,11,bf16,T,T,39,-606619917,0.00929,0.01023,1.1019,4,613,246.4,0,1.0156
4,8,2,fp16,N,N,358,-606603293,0.00857,0.00829,0.9674,4,957,0.0,0,0.9967
115,231,18,fp16,N,N,90,-606624140,0.00892,0.01693,1.8991,4,314,13.3,0,0.9888
16042,10,28,bf16,T,N,231,-606630723,0.00801,0.01623,2.0248,4,466,192.2,0,1.0071
9,10638,837,fp16,T,N,249,-606622868,0.03303,0.03714,1.1244,4,233,551.2,0,1.0109
837,9,3,fp16,N,T,62,-606604834,0.00818,0.00803,0.9817,4,972,4.3,0,0.9989
532,939,3,fp32,N,T,612,-606618246,0.00828,0.00872,1.0536,4,685,243.5,0,0.9988
312,4,9,fp16,T,T,53,-375,0.00836,0.00833,0.9966,4,775,1.3,0,1.0050
143,4,5527,fp16,N,N,120,-606603264,0.04900,0.08347,1.7035,4,97,33.2,0,1.0085
1,2,1489,bf16,N,N,19,-9,0.01349,0.05334,3.9552,4,129,0.7,0,1.0010
3,155,6,bf16,T,N,17,-606605476,0.00791,0.00785,0.9917,4,1009,0.5,0,1.0063
2,1318,5,fp16,N,T,62,-606627724,0.00819,0.00802,0.9792,4,869,2.9,0,1.0129
21,2087,110,fp16,T,T,53,-606629622,0.00856,0.01655,1.9328,4,375,74.6,0,1.0037
153,89,11,fp16,T,T,53,-606629622,0.00851,0.00823,0.9665,4,661,7.0,0,1.0014
107,705,550,fp32,N,T,612,-606618087,0.01119,0.01087,0.9716,4,636,186.6,0,1.0026
126,25,216,fp32,N,N,556,-606605146,0.00827,0.00853,1.0319,4,505,17.3,0,1.0014
7,48,6,bf16,N,N,388,-606605181,0.00838,0.00805,0.9610,4,1009,0.2,0,1.0051
1326,4762,33,bf16,N,N,166,-606629829,0.04136,0.04094,0.9898,4,220,620.4,0,1.0022
362,12857,539,bf16,N,N,166,-606605209,0.08990,0.23939,2.6628,4,41,365.6,0,1.0061
75,1448,5258,fp16,N,T,243,-606627756,0.03947,0.07508,1.9023,4,125,416.8,0,1.0040
2243,15,12386,fp32,N,T,612,-606618433,0.12349,0.19890,1.6106,4,51,907.0,0,0.9992
1,438,8978,fp16,N,N,102,-606624108,0.02497,0.02483,0.9946,4,281,315.8,0,0.9973
498,21501,103,fp32,N,T,612,-606602185,0.11049,0.13213,1.1958,4,74,469.7,0,0.9966
21,5,2,fp16,N,T,62,-606627724,0.00784,0.00796,1.0159,4,1008,0.1,0,1.0072
206,104,2,bf16,N,N,388,-606629874,0.00830,0.00825,0.9934,4,1048,10.5,0,1.0178
42,18450,36,fp16,N,T,62,-606604846,0.01250,0.02065,1.6521,4,413,354.4,0,1.0068
4,19,8561,fp32,N,N,558,-606627927,0.01887,0.01863,0.9872,4,332,41.8,0,1.0011
4975,809,1963,fp32,T,T,82,-606620815,0.49500,0.59667,1.2054,4,17,124.3,0,1.0070
61,116,18668,bf16,N,T,64,-606603222,0.03363,0.31428,9.3454,4,34,197.3,0,0.9946
3,19407,259,fp32,T,N,253,-606603819,0.01796,0.02503,1.3941,4,356,1132.8,0,0.9977
41,288,3,fp32,N,T,614,-606602087,0.00737,0.00772,1.0478,4,1054,6.9,0,1.0008
684,741,6,bf16,T,N,231,-606630818,0.00786,0.00969,1.2319,4,665,260.0,0,1.0019
61,11156,11,fp16,N,T,62,-606604843,0.00826,0.01344,1.6281,4,554,359.6,0,1.0044
2,26,28294,fp16,T,T,60,-606629570,0.90971,3.34198,3.6737,4,5,1.7,0,0.9854
590,620,4216,fp32,T,N,525,-606604051,0.10843,0.10663,0.9833,4,88,201.7,0,1.0418
5,479,296,bf16,N,N,166,-606629876,0.00749,0.00762,1.0179,4,611,39.5,0,0.9759
2706,2198,3455,bf16,T,T,39,-606619911,0.44201,0.49219,1.1135,4,21,130.5,0,1.0054
922,4555,714,fp16,N,N,94,-606603423,0.08505,0.16682,1.9615,4,59,289.5,0,1.0002
411,118,3,bf16,T,T,39,-606619899,0.00757,0.00777,1.0261,4,898,26.0,0,1.0006
128,3,3,fp32,T,T,82,-606620755,0.00752,0.00781,1.0391,4,933,0.4,0,1.0012
12,67,19495,fp32,N,N,558,-606605034,0.03924,0.34886,8.8895,4,30,157.1,0,1.0025
2,26302,24773,fp16,N,T,70,-606604760,1.27889,1.43172,1.1195,4,7,1019.2,0,1.0027
262,106,1,bf16,N,T,57,-606623200,0.00738,0.00762,1.0330,4,1060,15.2,0,1.0066
2096,50,22,bf16,T,N,231,-606630714,0.00738,0.00786,1.0648,4,952,69.6,0,0.9789
3,54,54,fp32,N,T,612,-606618306,0.00736,0.00769,1.0449,4,881,1.8,0,1.0010
397,30,831,bf16,N,N,174,-606629876,0.01117,0.02592,2.3207,4,220,67.8,0,1.0048
15,315,4,fp32,N,N,556,-606627766,0.00751,0.00784,1.0443,4,1025,3.2,0,0.9962
496,4035,3588,bf16,T,T,39,-606619908,0.20689,0.21619,1.0449,4,45,195.8,0,1.0061
5869,4060,108,bf16,N,N,273,-606629911,0.15842,0.22450,1.4171,4,45,615.2,0,1.0070
3,51,14660,fp32,T,N,253,-606624704,0.21817,0.30548,1.4002,4,34,14.5,0,0.9718
35,13,1,bf16,N,N,166,-606629829,0.00862,0.00783,0.9089,4,906,0.2,0,1.0209
4,9753,14,fp16,T,T,36,-378,0.00937,0.01073,1.1454,4,623,45.8,0,1.0030
2,8,52,fp32,N,N,556,-606628037,0.00884,0.00817,0.9238,4,947,0.2,0,1.0179
65,1356,382,fp32,N,N,556,-606628037,0.01061,0.02330,2.1962,4,339,237.9,0,1.0010
320,51,5,bf16,T,T,39,-356,0.00890,0.00809,0.9092,4,798,7.7,0,1.0039
2,95,27,bf16,N,T,57,-606623218,0.00859,0.00797,0.9279,4,972,0.7,0,1.0116
2987,7909,687,fp16,T,N,245,-606622969,0.38498,0.43195,1.1220,4,24,284.3,0,1.0725
5,3,3012,fp16,T,T,36,-374,0.13543,0.35860,2.6478,4,28,0.4,0,0.9956
195,19,1,fp16,N,T,62,-606604842,0.00877,0.00813,0.9268,4,1031,1.7,0,1.0227
1,27192,86,fp32,N,T,615,-9,0.01378,0.02238,1.6238,4,379,686.6,0,1.0018
6,92,12,fp16,T,T,71,-606629565,0.00881,0.00831,0.9433,4,849,0.5,0,1.0085
32,884,451,bf16,T,T,39,-606619899,0.01153,0.01083,0.9394,4,498,81.5,0,1.0052
11,2123,5792,fp16,T,N,258,-606622882,0.04582,0.09499,2.0731,4,106,541.5,0,1.0059
19983,23,4013,fp32,T,N,519,-606603998,0.28171,0.40260,1.4292,4,26,1146.5,0,1.0022
3,16275,1515,fp16,T,T,36,-374,0.19253,0.43743,2.2720,4,23,257.2,0,1.0018
8,112,583,fp32,T,N,539,-606624804,0.00888,0.00989,1.1138,4,458,31.9,0,0.9977
324,3,469,fp16,N,N,39,-606603313,0.01166,0.05883,5.0453,4,145,26.6,0,1.0038
1686,66,734,fp32,N,T,612,-606601936,0.01656,0.03249,1.9623,4,273,337.6,0,1.0097
34,1,49,fp32,N,N,203,-606627951,0.00460,0.00458,0.9943,4,1660,1.5,0,1.0052
9626,18,118,fp16,T,T,88,-606629613,0.00982,0.02171,2.2104,4,382,302.3,0,1.0261
31522,3951,19,fp32,T,T,82,-606620831,0.69601,1.43119,2.0563,4,8,719.6,0,1.0049
10732,3,1,fp16,N,N,39,-606624069,0.00796,0.00911,1.1449,4,700,18.9,0,0.9954
1377,13080,441,fp16,N,T,227,-606627749,0.23410,0.33844,1.4457,4,29,362.2,0,1.0026
1246,5633,5,fp32,N,N,556,-606627845,0.02999,0.03264,1.0882,4,261,940.6,0,1.0384
18860,22,1253,bf16,N,T,62,-606623205,0.06702,0.07554,1.1271,4,124,730.8,0,0.9557
110,281,6,fp16,T,T,53,-376,0.00836,0.00817,0.9770,4,775,15.3,0,0.9830
998,1,6663,fp16,N,T,71,-9,0.02796,0.04618,1.6515,4,206,476.2,0,0.9996
1,1,19,fp16,T,T,23,-606629592,0.00467,0.00461,0.9874,4,1513,0.0,0,1.0108
111,1,5866,bf16,T,N,10,-152,0.09455,0.09445,0.9990,4,79,13.9,0,1.0039
4,4,1959,bf16,N,N,87,-606605172,0.01406,0.02656,1.8882,4,194,2.2,0,0.9984
7,14,18187,fp16,N,N,101,-606603283,0.02569,0.08474,3.2992,4,89,29.8,0,1.0019
1,53,5,fp32,T,T,13,-606620759,0.00472,0.00462,0.9786,4,1369,0.3,0,0.9971
3,79,1308,fp32,T,T,15,-606620762,0.04598,0.05194,1.1296,4,131,9.4,0,0.9999
12,2,1763,fp16,T,N,56,-545,0.02281,0.20059,8.7924,4,43,2.2,0,0.9963
7,1,638,fp32,T,N,130,-9,0.00699,0.01044,1.4930,4,336,2.9,0,0.9985
5343,151,134,bf16,N,T,57,-606623173,0.01551,0.02478,1.5979,4,334,303.1,0,0.9966
2,13902,15,bf16,T,T,4,-355,0.00846,0.00820,0.9694,4,873,62.5,0,1.0038
1,10227,2613,bf16,T,N,10,-9,0.06726,0.14756,2.1940,4,62,795.3,0,1.0128
693,7147,271,fp32,T,T,82,-606620821,0.10733,0.10696,0.9966,4,90,263.8,0,1.0165
7,542,5435,fp16,N,T,70,-606627643,0.02031,0.03712,1.8279,4,227,294.6,0,1.0022
3136,21,13748,fp32,T,T,82,-606620796,0.30787,0.30789,1.0000,4,33,564.8,0,1.0027
58,9447,7470,fp32,T,N,519,-606624905,0.33582,0.36024,1.0727,4,27,852.2,0,1.0250
9,247,2,fp16,T,N,245,-606602969,0.00811,0.00807,0.9940,4,987,1.2,0,0.9909
7469,20,8493,fp16,T,N,395,-606622822,0.18732,0.32162,1.7170,4,33,682.3,0,1.0113
447,24595,535,bf16,N,T,57,-606623199,0.20798,0.22170,1.0660,4,44,340.3,0,1.0357
5806,74,2753,fp32,T,T,82,-606620762,0.13772,0.19145,1.3902,4,50,482.7,0,1.0078
