M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
167,2742,1168,fp16,N,T,33,-621295773,0.03648,0.06080,1.6666,4,142,236.5,0,0.9927
28,18,1278,fp32,N,N,396,-621283911,0.00642,0.00910,1.4177,4,828,36.9,0,1.1403
21214,13327,2685,bf16,T,N,69,-621290006,3.03866,3.76915,1.2404,4,5,433.2,0,0.7893
14967,1,23300,fp32,T,T,67,-9,0.38058,1.50977,3.9670,4,7,3665.7,0,0.6346
19840,756,2997,bf16,T,T,20,-621285686,0.21228,0.23057,1.0861,4,34,864.2,0,0.6899
7,344,31,bf16,T,N,5,-616,0.00682,0.02329,3.4136,4,405,4.6,0,0.9806
26977,7236,8735,bf16,T,T,20,-621285693,6.55412,6.92888,1.0572,4,5,210.3,0,0.7277
12980,8,35,fp16,T,T,22,-447,0.00661,0.01616,2.4439,4,478,200.3,0,1.0018
3545,19,687,bf16,T,T,20,-621285696,0.03830,0.03848,1.0047,4,237,134.9,0,0.9978
17,17,237,fp32,N,T,394,-621283635,0.00635,0.00651,1.0245,4,1268,5.3,0,0.9900
8761,2634,5984,fp32,T,N,296,-621284098,2.79154,4.32168,1.5481,4,5,130.8,0,0.6325
31,10831,1,fp32,N,T,236,-621283467,0.00677,0.00646,0.9546,4,741,204.7,0,0.9737
6641,1225,7389,fp32,T,T,66,-621283236,1.26160,1.40780,1.1159,4,7,210.1,0,0.6587
14,12,4343,fp32,N,N,392,-621283980,0.01120,0.01068,0.9537,4,682,40.4,0,0.9636
1535,307,271,fp16,T,N,71,-621296107,0.01901,0.03510,1.8461,4,243,151.6,0,0.9983
1,7574,5601,fp16,N,N,23,-9,0.09196,0.20819,2.2639,4,43,923.1,0,1.0092
12679,30401,7526,bf16,N,N,17,-621292880,12.62442,16.30120,1.2912,4,5,173.5,0,0.7245
5432,7,16665,fp16,T,N,13,-621296080,0.62090,0.60945,0.9816,4,17,292.2,0,0.8594
10590,4405,141,bf16,N,T,27,-621290048,0.12788,0.16125,1.2610,4,62,1492.2,0,0.8861
920,313,6983,fp16,T,N,78,-621296105,0.15034,0.25479,1.6948,4,38,122.2,0,0.9818
2599,16539,7339,bf16,T,T,20,-621285694,1.42137,1.42289,1.0011,4,7,318.6,0,0.7465
4643,1,23,fp16,T,N,4,-9,0.00396,0.00647,1.6327,4,1303,58.6,0,0.9944
2127,9550,3892,bf16,T,N,69,-621289993,0.46545,0.53453,1.1484,4,18,369.8,0,0.6553
350,18628,4,bf16,T,N,69,-611,0.01283,0.01919,1.4954,4,451,2043.9,0,1.1950
154,511,89,fp32,T,N,240,-621293436,0.00653,0.00676,1.0345,4,1380,84.4,0,0.9831
43,89,10,fp16,T,N,71,-388,0.00670,0.01569,2.3416,4,560,2.7,0,0.9996
1496,398,31866,fp32,N,T,356,-621283532,0.58950,8.38837,14.2295,4,5,413.6,0,0.6849
8,1,187,fp16,N,N,2,-9,0.00380,0.02376,6.2533,4,371,0.9,0,0.9945
30,17101,24,fp32,N,T,236,-621283469,0.00652,0.00797,1.2224,4,978,567.2,0,1.0078
1,223,62,bf16,N,N,18,-9,0.00380,0.02815,7.4115,4,295,7.5,0,0.9911
7588,7209,2264,fp16,N,T,27,-621295785,0.60522,0.60591,1.0011,4,16,472.2,0,0.8663
1,10,1191,bf16,N,T,33,-9,0.00381,0.05874,15.4069,4,163,6.9,0,0.9711
83,131,463,fp32,T,T,66,-621291435,0.00758,0.01166,1.5385,4,659,58.0,0,1.0057
733,183,3988,bf16,T,T,20,-621285691,0.15317,0.15322,1.0003,4,57,51.2,0,0.9975
145,4734,2189,fp32,T,N,330,-621284093,0.05981,0.08597,1.4374,4,116,760.2,0,0.8033
13424,5,172,fp16,T,T,22,-445,0.01121,0.02095,1.8698,4,414,436.2,0,0.9916
180,4420,143,bf16,N,T,27,-349,0.01581,0.02899,1.8341,4,274,284.5,0,1.1186
6917,13,56,bf16,T,T,20,-150,0.00554,0.01732,3.1283,4,524,205.2,0,1.0102
347,2173,85,bf16,N,T,27,-349,0.01071,0.02714,2.5344,4,320,321.7,0,1.0229
253,20,22,fp32,T,T,66,-621291440,0.00672,0.00683,1.0159,4,1424,6.6,0,1.0071
6581,9787,80,fp16,N,T,27,-621295774,0.14572,0.19881,1.3644,4,50,1786.0,0,0.9605
6,2428,4,fp32,N,T,304,-621283745,0.00621,0.00619,0.9954,4,1466,15.6,0,0.9865
8614,18652,11024,fp16,N,T,27,-621295776,7.43999,7.48787,1.0064,4,5,167.2,0,0.7071
16012,821,17,bf16,N,T,27,-621290042,0.03006,0.02987,0.9934,4,315,1768.2,0,1.0777
1346,341,499,bf16,T,T,20,-621285684,0.03337,0.03335,0.9992,4,231,105.5,0,1.1163
1,130,17,fp32,T,T,21,-621291447,0.00652,0.00631,0.9678,4,1683,1.4,0,0.9962
12950,351,15551,bf16,N,T,32,-621290049,0.42938,0.63650,1.4824,4,15,1005.8,0,0.8371
11440,27,1965,fp16,T,T,22,-621291510,0.08097,0.08121,1.0030,4,110,571.8,0,0.9930
118,69,16993,fp16,N,N,22,-171,0.46418,0.51253,1.1042,4,20,13.8,0,0.9812
21914,1,19,bf16,N,T,28,-349,0.00680,0.02160,3.1768,4,429,135.4,0,1.0110
141,167,390,fp16,T,N,71,-386,0.01612,0.03487,2.1627,4,252,20.7,0,0.9964
1,8,24101,fp32,T,N,195,-621284130,0.01840,0.02297,1.2484,4,349,47.2,0,1.0089
7452,4116,9606,bf16,T,N,69,-621290011,1.18647,1.27199,1.0721,4,8,290.7,0,0.7180
9596,9,5,fp32,T,T,66,-621291433,0.00663,0.00625,0.9423,4,1298,81.0,0,1.1200
915,270,351,fp16,T,T,22,-445,0.01474,0.02794,1.8952,4,336,123.4,0,1.0138
15488,1658,36,fp16,N,T,27,-621295774,0.05802,0.07574,1.3054,4,136,1791.6,0,1.0001
1201,2539,985,fp16,N,T,33,-621295773,0.04512,0.05921,1.3120,4,143,433.6,0,1.0023
7,1,118,bf16,N,N,2,-9,0.00390,0.01820,4.6715,4,491,0.5,0,0.9921
2191,427,179,fp32,T,T,66,-621291435,0.00848,0.01019,1.2010,4,773,662.1,0,0.8976
163,51,49,fp16,N,N,17,-170,0.00677,0.02726,4.0302,4,337,8.0,0,1.0007
27305,4497,3213,fp16,T,N,71,-621296118,1.68474,1.99613,1.1848,4,6,412.8,0,0.7253
25,12667,1619,bf16,N,N,23,-621292873,0.06212,0.08822,1.4202,4,97,682.0,0,1.0098
93,30,1590,bf16,N,N,23,-258,0.04738,0.07731,1.6318,4,115,8.5,0,0.9887
8371,31605,2,fp32,T,N,266,-621284348,0.30192,0.45504,1.5071,4,23,3506.1,0,0.7807
134,260,2408,fp16,T,N,77,-389,0.05667,0.10995,1.9401,4,84,35.9,0,0.9889
2,12491,17151,bf16,T,T,4,-150,1.13016,1.91269,1.6924,4,6,379.3,0,1.0133
159,1442,717,fp32,T,T,66,-621291435,0.01080,0.01686,1.5607,4,538,510.0,0,1.0109
59,7358,3990,fp32,T,T,66,-621291435,0.07974,0.25715,3.2248,4,36,1506.3,0,0.9225
310,20,322,bf16,T,T,20,-150,0.01570,0.02488,1.5840,4,370,15.1,0,0.9744
312,944,40,bf16,T,N,69,-607,0.00679,0.02288,3.3699,4,382,188.4,0,1.0053
1519,1260,7853,fp16,T,N,78,-621296105,0.17391,0.29176,1.6776,4,34,295.0,0,1.0339
101,16258,7591,fp32,T,T,66,-621291425,0.44225,0.97289,2.1998,4,11,1138.0,0,0.6891
2553,17,5447,bf16,N,N,23,-621292873,0.18438,0.23605,1.2802,4,40,152.8,0,0.9841
37,48,26810,fp32,T,T,66,-621291435,0.25734,1.64575,6.3952,4,7,35.4,0,0.9743
1637,1646,7651,fp32,T,T,66,-621283250,0.53195,0.59896,1.1260,4,15,209.1,0,0.8088
20,5291,48,fp32,T,N,254,-621284335,0.00542,0.00919,1.6945,4,781,266.1,0,0.9817
1693,7432,822,bf16,T,N,69,-621289990,0.07390,0.07357,0.9955,4,115,884.0,0,0.6625
6,743,2384,fp16,N,N,22,-171,0.06715,0.11281,1.6800,4,85,53.4,0,1.0770
631,3289,583,fp16,N,N,17,-621294410,0.03381,0.04927,1.4574,4,193,380.7,0,1.0110
84,7,45,bf16,N,N,2,-257,0.00674,0.00648,0.9616,4,1326,1.6,0,0.9903
2884,709,2653,bf16,N,N,23,-621292869,0.09515,0.13091,1.3758,4,67,286.3,0,1.0219
1,816,4777,bf16,N,N,24,-9,0.06099,0.15256,2.5014,4,63,128.0,0,0.9801
5068,638,4194,fp16,N,N,22,-621294409,0.15333,0.17095,1.1149,4,53,396.5,0,1.1319
3383,799,135,bf16,N,N,17,-621292872,0.01941,0.03307,1.7034,4,283,615.2,0,1.0050
1198,8943,442,fp16,T,N,71,-621296086,0.05460,0.06267,1.1477,4,157,949.1,0,0.6838
25,531,246,fp16,T,N,71,-388,0.01212,0.02698,2.2264,4,305,27.0,0,1.1635
275,80,157,fp16,T,N,71,-386,0.00994,0.02432,2.4461,4,379,20.1,0,0.9878
610,19,9593,fp32,N,N,334,-621293294,0.04526,0.59935,13.2423,4,17,534.3,0,1.0162
4866,8479,10131,bf16,N,N,17,-621292880,2.00525,2.26222,1.1281,4,5,217.1,0,0.7097
8,6695,1,bf16,T,N,69,-611,0.00640,0.01274,1.9894,4,690,35.5,0,0.9751
1314,8,216,fp32,N,T,411,-621283652,0.00642,0.00662,1.0301,4,1283,184.4,0,0.9840
1453,1580,1475,fp16,T,T,22,-621291498,0.06877,0.06906,1.0043,4,127,263.7,0,1.0335
12215,21135,4,fp16,T,T,22,-621291502,0.38741,0.62743,1.6196,4,16,2666.2,0,0.7589
362,460,91,fp32,N,N,264,-621283825,0.00634,0.00638,1.0054,4,1510,152.2,0,0.9907
13799,12,17175,bf16,T,T,20,-621285697,0.59346,0.61073,1.0291,4,17,800.5,0,1.0273
7683,2470,5288,fp16,N,T,27,-621295777,0.56476,0.77613,1.3743,4,13,324.5,0,0.6548
273,114,30,bf16,T,T,20,-153,0.00676,0.01555,2.3010,4,478,21.9,0,1.2376
1494,587,9791,fp16,N,N,22,-621294410,0.32445,0.40336,1.2432,4,25,136.4,0,1.0205
51,3,30289,fp16,T,N,12,-385,0.05122,0.05119,0.9995,4,166,63.9,0,0.9885
3416,14903,1676,fp16,T,N,71,-621296128,0.41457,0.47178,1.1380,4,21,639.3,0,0.6802
123,426,695,bf16,T,T,20,-150,0.03243,0.03881,1.1968,4,219,30.0,0,0.9711
3117,45,827,fp16,T,N,75,-381,0.02931,0.05353,1.8263,4,174,197.6,0,1.0095
289,519,881,bf16,T,N,76,-621289993,0.03047,0.05271,1.7298,4,164,66.4,0,0.9976
101,1501,8474,fp32,T,N,354,-621293545,0.06300,0.07858,1.2474,4,125,871.6,0,0.9705
1598,8,1224,bf16,T,N,76,-621289994,0.03571,0.06459,1.8084,4,140,111.5,0,0.9772
213,167,1127,fp16,T,N,75,-381,0.02831,0.06527,2.3053,4,148,35.3,0,0.9914
111,26,4753,fp32,T,N,344,-621284137,0.01633,0.01584,0.9701,4,389,160.2,0,1.1547
2627,28242,16661,fp16,N,N,17,-621294414,6.49460,6.96937,1.0731,4,5,204.1,0,0.8947
9111,3908,188,fp32,T,T,66,-621283240,0.17893,0.19339,1.0808,4,38,850.7,0,0.6692
22010,18559,7144,fp16,T,N,71,-621296123,11.51446,15.38693,1.3363,4,5,192.2,0,0.7552
498,348,41,fp32,N,N,264,-621283777,0.00665,0.00650,0.9781,4,1523,125.2,0,0.9785
267,10,1306,fp32,T,N,326,-621293508,0.00922,0.01059,1.1485,4,711,158.0,0,0.9896
11239,22,3102,fp32,T,T,66,-621291435,0.05645,0.12884,2.2824,4,77,2492.8,0,0.6479
4551,3837,3656,fp32,T,N,296,-621284073,1.19758,1.23342,1.0299,4,8,160.8,0,0.8138
5258,17,521,fp32,N,T,359,-621283634,0.00664,0.00870,1.3114,4,894,1710.3,0,0.9881
2470,17931,30858,fp16,T,N,71,-621296111,5.94044,8.34294,1.4044,4,5,241.8,0,0.7369
1,32413,766,fp32,N,N,321,-9,0.03032,0.06899,2.2751,4,138,3279.4,0,0.7504
968,17,76,fp32,N,T,317,-621293015,0.00608,0.00596,0.9795,4,1220,60.0,0,1.0049
21859,23119,84,fp16,N,N,17,-621294408,0.78849,0.86781,1.1006,4,11,2573.3,0,0.6797
8402,3370,201,bf16,N,T,27,-621290043,0.09311,0.11199,1.2028,4,90,1267.2,0,0.9263
2,277,1,bf16,T,N,3,-611,0.00676,0.00644,0.9530,4,2000,0.4,0,1.0626
288,146,3761,fp32,T,T,66,-621283250,0.03878,0.04845,1.2492,4,194,172.7,0,1.0075
4,1008,221,fp32,N,T,366,-621283696,0.00629,0.00639,1.0158,4,1307,144.7,0,0.9944
99,124,24094,bf16,N,T,32,-621290049,0.45299,0.76950,1.6987,4,13,23.8,0,0.9980
7282,73,11,bf16,T,T,20,-150,0.00666,0.01654,2.4846,4,484,343.6,0,1.0074
11391,266,31230,fp16,T,N,77,-621296106,0.90249,1.28479,1.4236,4,8,820.2,0,0.6657
20,2,39,fp32,T,N,168,-621284336,0.00648,0.00626,0.9656,4,1580,0.6,0,0.9588
20341,7444,90,fp32,N,T,268,-621283632,0.41417,0.43075,1.0400,4,24,1486.5,0,0.6544
4,8,2,fp16,N,N,17,-170,0.00657,0.02160,3.2848,4,415,0.0,0,0.9735
7287,46,2,bf16,N,T,27,-349,0.00664,0.02443,3.6824,4,376,206.5,0,0.9906
4687,202,3963,fp16,T,T,22,-621291497,0.15494,0.16164,1.0433,4,56,274.5,0,1.0021
115,231,18,fp16,N,N,17,-170,0.00666,0.02601,3.9052,4,354,17.8,0,1.0018
358,2430,18754,fp32,T,N,393,-621284156,0.46843,0.46248,0.9873,4,23,453.9,0,0.7002
23471,20,5365,fp16,T,T,22,-621291507,0.21523,0.21109,0.9808,4,42,1179.9,0,0.8948
3024,7036,1580,fp16,N,N,17,-621294408,0.25913,0.27714,1.0695,4,35,451.1,0,0.6530
16042,10,28,bf16,T,N,69,-607,0.00682,0.02067,3.0299,4,362,225.9,0,0.9829
5,4,5,fp32,T,T,66,-621283250,0.00660,0.00676,1.0239,4,1654,0.0,0,1.0082
458,12175,2,bf16,N,N,17,-262,0.01135,0.02760,2.4318,4,336,1969.9,0,1.0173
1333,2158,1007,fp32,N,N,292,-621283947,0.07088,0.10126,1.4285,4,91,360.7,0,0.8119
9,10638,837,fp16,T,N,75,-621296106,0.02940,0.05164,1.7566,4,174,619.3,0,0.9948
16,10,1718,fp16,N,T,33,-409,0.03441,0.07773,2.2590,4,117,2.6,0,0.9780
2704,114,4,fp32,T,T,112,-621291460,0.00669,0.00625,0.9342,4,1590,191.0,0,1.1372
303,47,1580,fp16,N,N,22,-171,0.03671,0.08513,2.3191,4,112,31.7,0,1.0041
837,9,3,fp16,N,T,27,-412,0.00664,0.02415,3.6350,4,379,5.3,0,0.9981
32,1401,126,fp32,T,N,254,-621284190,0.00647,0.00627,0.9689,4,1352,139.3,0,1.0230
2770,543,3688,fp16,N,N,22,-621294406,0.12465,0.16648,1.3355,4,57,244.3,0,1.0196
8530,11858,3071,fp16,T,N,71,-621296099,1.35456,1.41011,1.0410,4,7,391.1,0,0.6881
532,939,3,fp32,N,T,204,-621283475,0.00652,0.00822,1.2599,4,952,309.1,0,0.9892
26495,1064,3476,fp16,T,T,22,-621291506,0.46173,0.46548,1.0081,4,21,659.2,0,0.8266
679,5,578,bf16,N,T,27,-621290045,0.02601,0.04325,1.6624,4,207,30.9,0,0.9793
89,117,1940,fp32,T,N,344,-621284138,0.01153,0.01148,0.9955,4,559,142.3,0,1.0134
312,4,9,fp16,T,T,22,-445,0.00654,0.01393,2.1309,4,613,1.6,0,0.9954
17827,82,43,bf16,T,T,20,-152,0.01321,0.01885,1.4266,4,442,559.1,0,1.0167
1130,1940,1099,fp16,N,N,22,-621294410,0.04823,0.06624,1.3732,4,131,321.7,0,1.0133
2701,7931,8092,fp32,N,T,312,-621283640,3.64977,6.22471,1.7055,4,5,117.8,0,0.6498
143,4,5527,fp16,N,N,7,-171,0.14443,0.22780,1.5773,4,41,11.3,0,0.9652
30612,91,3141,bf16,N,N,23,-621292869,0.16297,0.17560,1.0775,4,56,1251.8,0,0.8284
134,1771,3,fp32,T,N,268,-621284337,0.00668,0.00662,0.9917,4,1338,145.6,0,0.9975
8,138,997,bf16,N,N,23,-258,0.03221,0.05716,1.7746,4,168,9.2,0,1.0086
1,2,1489,bf16,N,N,9,-9,0.00734,0.05674,7.7292,4,143,1.2,0,1.0042
10133,149,259,fp16,N,N,17,-621294410,0.02318,0.03900,1.6821,4,224,490.2,0,1.0013
9008,360,221,fp16,N,T,27,-621295773,0.02397,0.03607,1.5048,4,233,713.9,0,1.0154
3,155,6,bf16,T,N,3,-611,0.00697,0.00664,0.9519,4,1419,0.5,0,1.1043
18576,14276,204,bf16,N,T,27,-621290043,0.60972,0.75024,1.2305,4,14,1761.7,0,0.6771
140,4,3,fp32,T,T,66,-621283256,0.00576,0.00590,1.0244,4,1263,0.7,0,0.9677
14072,3347,4948,fp32,T,N,296,-621284098,4.56981,9.11287,1.9941,4,5,116.7,0,0.6595
2,1318,5,fp16,N,T,27,-412,0.00661,0.02197,3.3215,4,391,3.6,0,0.9786
23,1133,385,bf16,N,N,17,-621292873,0.02487,0.03940,1.5845,4,221,40.0,0,0.9958
1840,49,2,bf16,N,N,17,-257,0.00680,0.02441,3.5888,4,377,54.1,0,0.9943
27558,4,523,bf16,T,N,5,-621289969,0.03226,0.04205,1.3034,4,222,907.3,0,1.0276
21,2087,110,fp16,T,T,22,-445,0.00690,0.01873,2.7142,4,412,92.6,0,0.9794
368,2724,5631,bf16,T,T,20,-621285685,0.25905,0.25915,1.0004,4,38,149.9,0,1.0073
7,3,85,fp32,T,N,168,-621293743,0.00656,0.00641,0.9770,4,1564,0.5,0,0.9987
5497,7925,6429,fp32,N,T,312,-621293108,5.42079,8.12536,1.4989,4,5,95.8,0,0.6809
153,89,11,fp16,T,T,22,-447,0.00672,0.01395,2.0750,4,605,8.9,0,0.9658
11107,27,264,fp16,N,N,17,-621294410,0.02258,0.03743,1.6578,4,247,313.5,0,1.0079
312,271,11702,fp16,T,T,22,-621291510,0.40762,0.41682,1.0226,4,24,34.3,0,1.1434
465,5332,214,bf16,T,N,69,-621289995,0.01968,0.03781,1.9216,4,216,630.1,0,0.9939
107,705,550,fp32,N,T,334,-621292998,0.00614,0.00673,1.0959,4,1123,339.9,0,1.0052
12323,23026,9911,fp16,T,T,22,-621291506,10.68182,12.77267,1.1957,4,5,171.9,0,0.7359
3314,99,797,fp32,N,N,310,-621283887,0.01432,0.03241,2.2638,4,256,851.8,0,0.9173
23300,386,16,fp32,N,N,308,-621283798,0.01752,0.04566,2.6060,4,211,2139.6,0,0.8207
126,25,216,fp32,N,N,350,-621283825,0.00638,0.00626,0.9804,4,1472,22.4,0,1.1347
9927,14801,3543,fp16,N,T,27,-621295776,2.31664,2.46813,1.0654,4,5,329.3,0,0.7350
873,4,2,fp32,N,T,218,-621293096,0.00629,0.00629,0.9993,4,1519,3.3,0,0.9689
234,1543,8800,fp32,N,N,306,-621293259,0.13213,0.55300,4.1854,4,18,484.3,0,0.8177
7,48,6,bf16,N,N,17,-257,0.00684,0.02171,3.1719,4,416,0.3,0,1.1532
1376,937,430,bf16,T,T,20,-621285691,0.03009,0.03011,1.0007,4,303,237.5,0,1.0079
5,1808,16145,fp16,T,T,5,-445,0.70732,0.76559,1.0824,4,14,82.8,0,0.9976
103,1236,4,bf16,N,N,17,-262,0.00670,0.02483,3.7045,4,341,77.6,0,0.9919
1326,4762,33,bf16,N,N,17,-621292869,0.01620,0.03010,1.8578,4,299,1583.5,0,1.0172
6354,5304,18892,fp32,T,T,112,-621291420,13.40536,13.41287,1.0006,4,5,75.8,0,0.9851
9287,74,5,fp32,T,N,266,-621284036,0.00560,0.00846,1.5108,4,857,524.2,0,0.9845
7407,26053,1343,fp32,N,N,292,-621283869,4.91332,5.81756,1.1840,4,5,193.7,0,0.6479
362,12857,539,bf16,N,N,17,-621292869,0.03767,0.05123,1.3599,4,166,872.4,0,1.1673
5381,12377,7969,fp32,N,T,312,-621283665,10.13244,10.39269,1.0257,4,5,82.2,0,0.6425
219,1120,3,fp32,T,N,268,-621284337,0.00662,0.00649,0.9811,4,1268,150.7,0,0.9787
28429,260,1554,bf16,N,N,23,-621292876,0.12713,0.12659,0.9957,4,64,933.9,0,0.6643
75,1448,5258,fp16,N,T,33,-621295773,0.11096,0.11087,0.9992,4,80,148.3,0,0.9779
4300,1267,23254,fp32,N,T,312,-621283678,2.77473,6.30830,2.2735,4,5,194.5,0,0.6550
2313,281,27594,fp16,T,N,78,-621296113,0.62864,0.99241,1.5786,4,10,231.9,0,0.9783
648,23377,26250,fp32,T,N,296,-621284073,8.57675,10.24164,1.1941,4,5,301.2,0,0.6530
2243,15,12386,fp32,N,T,364,-621283523,0.05707,3.26598,57.2282,4,5,1962.6,0,0.9464
19540,1130,71,fp16,N,N,17,-621294406,0.05309,0.06449,1.2147,4,154,1718.8,0,0.8813
504,22456,52,fp32,T,T,112,-621291467,0.03056,0.05629,1.8420,4,179,1637.6,0,0.7722
9252,6685,3096,fp32,T,T,66,-621291421,3.86353,3.84170,0.9943,4,5,115.1,0,0.7758
1,438,8978,fp16,N,N,23,-9,0.10143,0.27552,2.7163,4,36,77.7,0,0.9956
535,5518,129,fp32,T,T,66,-621291438,0.01743,0.01871,1.0740,4,384,856.9,0,0.8879
2255,3,784,bf16,T,N,10,-609,0.02798,0.03643,1.3020,4,235,127.5,0,0.9934
28705,2,20871,bf16,N,T,32,-621290049,0.49352,0.78373,1.5880,4,12,2428.5,0,0.8469
498,21501,103,fp32,N,T,268,-621283657,0.04525,0.04612,1.0192,4,183,1146.8,0,0.6110
5276,1301,20134,fp32,T,N,306,-621284354,3.04604,3.10279,1.0186,4,5,182.9,0,0.7057
1341,82,814,fp16,N,T,33,-409,0.02474,0.05104,2.0632,4,185,111.4,0,0.9634
5444,4800,759,fp16,N,T,27,-621295761,0.17502,0.18005,1.0288,4,54,686.1,0,0.7591
21,5,2,fp16,N,T,27,-412,0.00585,0.02382,4.0728,4,343,0.1,0,1.1753
9174,2085,1092,bf16,N,N,17,-621292870,0.17947,0.20445,1.1392,4,48,563.3,0,0.6485
4371,483,1258,fp32,T,T,66,-621283260,0.07009,0.07131,1.0174,4,112,469.0,0,0.8511
244,39,158,fp32,N,N,348,-621293294,0.00543,0.00566,1.0425,4,1538,39.9,0,0.9810
206,104,2,bf16,N,N,17,-262,0.00657,0.02192,3.3380,4,366,13.2,0,1.0133
952,761,611,bf16,N,T,27,-621290045,0.02963,0.04565,1.5406,4,196,168.4,0,1.0024
8,5,195,bf16,N,N,2,-257,0.01387,0.01372,0.9893,4,637,0.4,0,1.0036
4849,858,1452,fp16,N,N,22,-621294410,0.06542,0.08053,1.2309,4,118,507.7,0,0.8191
42,18450,36,fp16,N,T,27,-408,0.00689,0.02181,3.1647,4,395,643.1,0,0.9802
2276,501,1033,bf16,T,T,20,-621285685,0.05325,0.05319,0.9989,4,165,193.4,0,1.1572
825,360,1,fp16,T,T,22,-447,0.00570,0.01347,2.3617,4,635,208.7,0,0.9960
46,9,278,fp16,N,T,27,-408,0.01669,0.03340,2.0011,4,271,1.9,0,1.0112
4,19,8561,fp32,N,N,370,-621283976,0.01103,0.01023,0.9274,4,644,71.5,0,0.9950
92,167,17672,fp32,N,T,343,-621283667,0.05761,4.37765,75.9824,4,5,318.8,0,1.0118
8,6726,87,fp16,N,N,17,-170,0.00835,0.02829,3.3883,4,311,166.1,0,1.0032
4975,809,1963,fp32,T,T,66,-621291435,0.20174,0.22136,1.0972,4,33,304.9,0,0.6287
2167,876,25740,bf16,N,T,32,-621290049,0.52655,0.85460,1.6230,4,12,311.9,0,0.9939
29133,21488,1,fp32,T,T,66,-621283251,0.62954,0.69411,1.1026,4,15,3977.9,0,0.8182
2189,1794,2622,fp32,N,T,312,-621293007,0.25825,0.28466,1.1023,4,28,222.6,0,0.7579
61,116,18668,bf16,N,T,32,-621290045,0.35472,0.60054,1.6930,4,17,18.7,0,0.9745
17822,6550,16989,fp16,T,N,71,-621296121,7.25049,9.47648,1.3070,4,5,178.6,0,0.7427
377,53,48,fp16,N,N,17,-170,0.00647,0.02678,4.1398,4,331,18.7,0,0.9725
1908,870,521,fp16,N,T,27,-621295773,0.02857,0.04546,1.5914,4,180,333.8,0,0.9911
3,19407,259,fp32,T,N,140,-621293595,0.00966,0.02050,2.1221,4,421,2105.7,0,1.0098
72,9799,19746,fp16,N,T,33,-621295773,0.41459,0.66748,1.6100,4,15,947.1,0,0.9806
8,2,32,fp16,T,T,22,-445,0.00652,0.01177,1.8040,4,714,0.1,0,0.9793
467,28710,20645,bf16,T,N,69,-621289979,1.32036,1.43202,1.0846,4,7,953.0,0,0.6775
41,288,3,fp32,N,T,234,-621293079,0.00647,0.00639,0.9877,4,1564,7.9,0,0.9753
787,1620,13188,fp16,T,N,78,-621296105,0.27919,0.43714,1.5657,4,22,245.7,0,1.0264
3,201,12,fp16,N,N,17,-173,0.00663,0.02473,3.7303,4,356,1.1,0,0.9740
5,90,737,bf16,T,T,4,-150,0.03311,0.03505,1.0587,4,272,4.3,0,0.9897
684,741,6,bf16,T,N,69,-611,0.00681,0.02329,3.4196,4,354,300.2,0,1.0059
1108,19771,6427,fp16,T,N,71,-621296100,0.75592,0.85341,1.1290,4,11,471.0,0,0.6652
2551,2,3,fp16,T,N,4,-380,0.00572,0.00590,1.0313,4,1472,6.2,0,0.9990
24,695,17880,bf16,N,T,32,-621290049,0.34018,0.57672,1.6953,4,18,75.8,0,0.9878
61,11156,11,fp16,N,T,27,-408,0.00565,0.02090,3.7018,4,432,525.8,0,0.9873
25813,9562,2588,bf16,N,T,27,-621290048,2.81253,3.03812,1.0802,4,5,416.1,0,0.8654
1,798,2,fp16,T,N,5,-9,0.00293,0.00575,1.9602,4,1365,2.2,0,0.9849
195,5830,1641,fp16,N,N,22,-621294410,0.06385,0.08134,1.2740,4,111,380.9,0,0.9890
2,26,28294,fp16,T,T,5,-445,1.16560,1.32842,1.1397,4,8,1.4,0,1.1029
2869,19275,7801,bf16,N,N,17,-621292880,1.89698,2.43424,1.2832,4,5,298.7,0,0.8145
433,11,2931,fp16,N,N,22,-171,0.08345,0.13782,1.6515,4,65,31.4,0,0.9766
63,1303,371,bf16,T,T,20,-150,0.01815,0.02801,1.5433,4,294,73.9,0,1.0008
590,620,4216,fp32,T,N,383,-621284171,0.05370,0.05406,1.0066,4,145,407.2,0,0.8524
1406,1537,11353,bf16,N,T,32,-621290049,0.28125,0.41750,1.4844,4,25,268.3,0,1.1461
18,1,3,fp32,N,N,119,-621283982,0.00619,0.00603,0.9736,4,1501,0.0,0,0.9725
5,479,296,bf16,N,N,17,-621292873,0.02205,0.03570,1.6188,4,247,13.4,0,0.9796
18928,34,18177,bf16,N,N,23,-621292873,0.85507,0.86644,1.0133,4,12,809.2,0,1.0102
22,1650,41,fp16,T,T,22,-447,0.00665,0.01569,2.3588,4,544,42.4,0,0.9728
430,9881,1316,bf16,T,N,77,-621289995,0.05527,0.07226,1.3075,4,124,798.5,0,0.8876
2706,2198,3455,bf16,T,T,20,-621285694,0.15784,0.16073,1.0183,4,64,365.4,0,0.9308
2454,207,745,fp16,T,T,22,-621291498,0.04204,0.04216,1.0029,4,214,142.6,0,0.9745
2,1,179,fp16,N,T,28,-9,0.00393,0.03008,7.6460,4,294,0.3,0,1.0016
39,24,19422,bf16,N,N,23,-621292873,0.57954,0.57944,0.9998,4,18,4.2,0,1.0026
