M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
168,2048,8192,bf16,N,T,32,-621290045,0.16272,0.28050,1.7238,4,35,231.6,0,0.9917
13,2048,8192,bf16,N,T,32,-621290049,0.15944,0.27855,1.7470,4,35,212.5,0,0.9855
16,3072,2048,bf16,N,T,32,-621290049,0.04908,0.08893,1.8120,4,105,261.7,0,1.0166
16,2048,8192,bf16,N,T,32,-621290049,0.15944,0.27841,1.7462,4,35,212.9,0,0.9861
16,2048,2048,bf16,N,T,32,-621290049,0.04898,0.08892,1.8156,4,100,175.3,0,0.9810
256,16384,2048,bf16,N,T,32,-621290049,0.07056,0.10309,1.4611,4,88,1203.8,0,1.0127
15,2048,2048,bf16,N,T,32,-621290049,0.04887,0.08878,1.8167,4,108,175.4,0,0.9884
63,151936,2048,bf16,N,T,32,-621290045,0.23075,0.33487,1.4512,4,30,2864.0,0,0.6755
512,12288,2048,bf16,N,T,32,-621290049,0.07710,0.10689,1.3864,4,90,1006.4,0,0.9287
256,12288,2048,bf16,N,T,32,-621290049,0.06289,0.09988,1.5883,4,84,1017.1,0,0.9917
645,2048,2048,bf16,N,T,32,-621290045,0.05386,0.09331,1.7324,4,99,302.9,0,0.9834
512,2048,2048,bf16,N,T,32,-621290045,0.05057,0.09115,1.8024,4,106,290.3,0,1.0005
12,4096,2048,bf16,N,T,32,-621290049,0.04918,0.08895,1.8088,4,104,346.2,0,1.0067
256,4096,2048,bf16,N,T,32,-621290045,0.05105,0.09062,1.7749,4,99,431.3,0,1.0152
12,2048,2048,bf16,N,T,32,-621290049,0.04854,0.08868,1.8270,4,104,175.9,0,0.9966
512,151936,2048,bf16,N,T,27,-621290054,0.73784,0.75321,1.0208,4,14,1268.0,0,0.8452
256,151936,2048,bf16,N,T,27,-621290049,0.42460,0.43666,1.0284,4,23,1834.6,0,0.8175
64,12288,2048,bf16,N,T,32,-621290049,0.05237,0.09160,1.7491,4,99,1026.1,0,1.0010
512,4096,2048,bf16,N,T,32,-621290049,0.05202,0.09204,1.7694,4,101,524.1,0,1.0084
256,2048,2048,bf16,N,T,32,-621290045,0.04998,0.09190,1.8387,4,100,230.8,0,1.0081
8192,2048,2048,bf16,N,T,27,-621290045,0.16741,0.18119,1.0823,4,45,651.4,0,0.7103
512,2048,6144,bf16,N,T,32,-621290049,0.13180,0.13420,1.0182,4,69,270.5,0,0.9881
8192,4096,2048,bf16,N,T,27,-621290047,0.31172,0.33350,1.0699,4,28,592.0,0,0.6778
63,2048,6144,bf16,N,T,32,-621290049,0.12549,0.13665,1.0889,4,67,210.8,0,0.9860
8192,2048,6144,bf16,N,T,27,-621290045,0.45458,0.46707,1.0275,4,21,424.4,0,0.6103
64,2048,2048,bf16,N,T,32,-621290049,0.05124,0.08911,1.7391,4,98,179.1,0,0.9864
12,12288,2048,bf16,N,T,32,-621290049,0.04976,0.09134,1.8358,4,101,1024.4,0,1.0121
63,12288,2048,bf16,N,T,32,-621290049,0.05060,0.09156,1.8094,4,101,1060.9,0,0.9912
64,4096,2048,bf16,N,T,32,-621290049,0.05202,0.08932,1.7171,4,97,347.7,0,0.9985
64,2048,6144,bf16,N,T,32,-621290049,0.13031,0.13658,1.0481,4,68,203.2,0,0.9855
12,2048,6144,bf16,N,T,32,-621290049,0.12473,0.13649,1.0943,4,70,203.7,0,0.9830
645,4096,2048,bf16,N,T,32,-621290045,0.05581,0.09428,1.6894,4,93,537.3,0,1.0105
8192,12288,2048,bf16,N,T,27,-621290056,0.92217,0.93687,1.0159,4,10,527.6,0,0.7090
645,12288,2048,bf16,N,T,32,-621290049,0.09409,0.13558,1.4409,4,69,899.9,0,0.8152
645,2048,6144,bf16,N,T,32,-621290049,0.13793,0.13842,1.0036,4,69,278.2,0,0.9896
64,151936,2048,bf16,N,T,32,-621290045,0.22535,0.33821,1.5008,4,28,2935.4,0,0.6694
63,4096,2048,bf16,N,T,32,-621290049,0.04960,0.08930,1.8006,4,97,364.3,0,1.0047
256,2048,6144,bf16,N,T,32,-621290049,0.13268,0.13333,1.0049,4,72,229.2,0,0.9922
63,2048,2048,bf16,N,T,32,-621290049,0.04935,0.08909,1.8050,4,105,185.7,0,0.9928
23,151936,1024,bf16,N,T,32,-621290045,0.12298,0.18505,1.5047,4,50,2644.2,0,0.7760
256,6144,1024,bf16,N,T,32,-621290049,0.02873,0.04827,1.6800,4,173,675.1,0,0.9909
512,1024,3072,bf16,N,T,32,-621290049,0.07109,0.13360,1.8792,4,70,162.2,0,0.9965
8192,4096,1024,bf16,N,T,27,-621290035,0.17604,0.19199,1.0906,4,44,905.4,0,0.6438
512,6144,1024,bf16,N,T,32,-621290049,0.02922,0.04847,1.6589,4,169,897.2,0,1.0035
24,6144,1024,bf16,N,T,32,-350,0.03013,0.05451,1.8094,4,164,438.9,0,0.9816
